set_number,min_value_new,max_value_new,mean_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used
41007-1,44.7771221265494,49.647103024447844,46.400449092515544,3.0,12.411995504099407,28.328611898016998,16.636248961459298,9.0
41008-1,55.98539900793873,107.0,74.32513300264624,3.0,12.661810489937587,50.0,25.82315406432584,10.0
41010-1,14.89624763522069,14.89624763522069,14.89624763522069,1.0,3.704747336500014,10.628443853315597,7.958336105364035,10.0
41011-1,20.144666271036513,20.144666271036513,20.144666271036513,1.0,4.05,8.957663841270197,6.087282192471506,7.0
41013-1,32.99,32.99,32.99,1.0,4.05,12.24,7.992810111429178,16.0
41015-1,168.876,168.876,168.876,1.0,25.120648534862106,98.0,54.99583617835869,11.0
41016-1,27.992699503969366,27.992699503969366,27.992699503969366,1.0,13.418135952553472,27.040947720834406,20.713310819140844,5.0
41017-1,5.587342820992285,5.587342820992285,5.587342820992285,1.0,3.007004266967233,7.837955861111422,5.256897354322064,6.0
41018-1,9.325604487024663,12.596714776786214,10.624106421270293,3.0,2.951989909561764,6.15839389087326,4.180740606991933,6.0
41019-1,5.587342820992285,12.81,8.373031525378181,6.0,3.9467442122969496,8.957663841270197,6.452204026783573,2.0
41020-1,5.367254381021389,15.116057732143457,8.825285963420788,12.0,3.638998470332502,15.0,6.527048652103762,7.0
41021-1,4.8412804814467245,8.051820085321747,7.02611403298674,5.0,2.8178085500362293,6.438320885912954,4.1779434803154265,6.0
41022-1,8.623835976706115,10.917152806548053,9.770494391627084,3.0,3.7240619088051723,5.878301349040471,4.614121085948548,3.0
41023-1,5.846,8.118454961195276,6.982227480597638,2.0,5.28,6.438320885912954,5.768554568968413,4.0
41024-1,5.286,5.286,5.286,1.0,3.15739536983756,5.150656708730363,3.9280900934148923,4.0
41025-1,5.43,6.641977296513969,6.035988648256984,2.0,3.503230096902907,6.438320885912954,5.337551922886556,5.0
41026-1,27.981502424167775,48.8,38.390751212083885,2.0,7.668879956107447,25.0,15.998799834601051,12.0
41027-1,14.097123470198971,29.9,23.16386059335019,3.0,5.598539900793873,13.436495761905295,9.491981296648662,3.0
41028-1,12.333583401448903,18.12919190675072,14.46140179974396,4.0,2.805732227678931,16.235765712302232,8.534683937280777,7.0
41029-1,18.12919190675072,18.12919190675072,18.12919190675072,1.0,5.598539900793873,15.435,9.741524830954726,9.0
41030-1,14.097123470198971,20.144666271036513,17.50614159827117,5.0,8.957663841270197,9.440908227246817,9.199286034258506,3.0
41031-1,11.172185726415517,21.15128374519925,16.817553792788498,6.0,7.49,9.440908227246817,8.484863410012274,4.0
41032-1,15.664714642421258,32.2,22.717263862917886,10.0,5.99,25.0,12.706021221865402,8.0
41033-1,32.99,69.2,50.36819683470995,14.0,9.653774280966205,50.0,23.202829320916084,13.0
41035-1,39.98,53.17493197774021,45.23087938132402,3.0,13.791106115666008,27.981502424167775,19.32296705215302,13.0
41036-1,44.7771221265494,44.7771221265494,44.7771221265494,2.0,9.012974631690279,35.99,19.919272973482723,11.0
41037-1,73.78632960309154,73.78632960309154,73.78632960309154,1.0,17.498591095724983,45.0541708823604,32.96668446126871,8.0
41038-1,74.99,164.99,134.66,3.0,28.5,58.98,40.710829586749504,4.0
41039-1,130.0,293.0,211.5,2.0,34.47776528916502,81.12284316250322,47.954317330426726,8.0
41041-1,7.042963195198692,11.98,9.02492776017348,3.0,3.0,3.0,3.0,1.0
41042-1,8.051820085321747,8.051820085321747,8.051820085321747,1.0,3.95,5.598539900793873,4.774269950396937,2.0
41043-1,12.22,12.22,12.22,1.0,6.942189476984403,6.942189476984403,6.942189476984403,1.0
41044-1,5.867269816031979,16.25,9.739452557051873,10.0,4.4467702546762204,5.878301349040471,5.328357201238897,4.0
41045-1,7.936490163365394,14.99,10.326103416229047,5.0,9.013649240278136,9.013649240278136,9.013649240278136,1.0
41046-1,6.662262481944709,8.051820085321747,7.5537920054450405,7.0,5.5095468932085705,5.878301349040471,5.693924121124521,2.0
41047-1,5.233073021495854,72.77,23.347294982714356,11.0,4.281727182459813,4.281727182459813,4.281727182459813,1.0
41049-1,9.394349953532119,9.394349953532119,9.394349953532119,1.0,7.112953868448596,10.077371821428972,8.595162844938784,2.0
41051-1,69.99,90.0,78.7063151903317,4.0,31.023093207190684,41.37331834699802,36.5904823414855,6.0
41052-1,60.0,74.5,67.25,2.0,16.303035182352467,51.50656708730363,29.22744431470062,8.0
41053-1,40.0,59.0,49.7975,6.0,8.937748581132414,38.07007132539834,25.85405234668596,10.0
41054-1,95.0,95.0,95.0,1.0,19.913855567184605,53.67254381021389,39.48471821396556,16.0
41055-1,129.99,207.0,162.33,5.0,40.9646809968569,95.0,66.99852862001272,6.0
41058-1,150.0,163.7222646687353,156.86113233436765,2.0,44.68874290566207,83.9780985119081,60.890998359946316,10.0
41059-1,66.0,66.0,66.0,1.0,20.12720392883021,36.015,25.89765563939978,5.0
41060-1,30.516521291247244,35.25960429519981,33.59204186214902,3.0,10.0,25.753283543651815,14.951785622661836,6.0
41061-1,50.0,50.0,50.0,1.0,23.177955189286635,58.301,40.73947759464332,2.0
41062-1,49.99,139.9075121208389,77.47187803020972,4.0,17.498591095724983,65.0,33.464028695926956,15.0
41063-1,125.96714776786214,129.99,127.97857388393108,2.0,44.68129478184446,90.13649240278136,67.93926239487527,3.0
41066-1,40.0,59.58499054088276,47.00472860225247,4.0,16.894774977860074,38.62992531547772,30.956779281627682,9.0
41067-1,78.32357321210628,78.32357321210628,78.32357321210628,1.0,30.0,93.91353353192174,62.33482147150782,8.0
41068-1,85.0,85.0,85.0,1.0,44.99,79.733,60.54432209973243,6.0
41069-1,8.218656574365406,24.63357556349304,15.950744045952815,4.0,5.0,12.876641771825907,9.343910442956478,4.0
41071-1,23.502670503532677,40.0,29.500890167844222,3.0,11.99,35.0,21.03058771435472,3.0
41072-1,39.0,64.93186576940734,54.94819860037123,7.0,20.0,75.0,33.68137596767488,7.0
41073-1,44.7771221265494,76.99,63.43423656873095,5.0,21.59955907107,99.0,48.87380088824197,7.0
41074-1,75.262,109.99,91.66309398122245,5.0,25.0,75.0,42.89420198343983,7.0
41075-1,89.56544133290038,165.0,122.42057555229596,6.0,30.178729570888013,99.0,58.45408657191949,4.0
41076-1,29.381137399366242,74.7,49.09974722592348,6.0,13.271878270670639,19.0,16.13593913533532,2.0
41077-1,55.97420192813714,82.8,69.38710096406857,2.0,27.558058125158276,85.0,49.39343356697271,4.0
41078-1,167.94499994401463,214.676757104903,188.19143460823952,3.0,98.17755678902267,110.73911923770281,104.11435878038758,3.0
41085-1,41.41799818607308,50.0,45.70899909303654,2.0,9.682560962893449,32.19160442956477,19.195389937499094,9.0
41086-1,17.036356918115754,44.99,31.013178459057876,3.0,3.69,11.18588272178616,6.319761675773123,10.0
41087-1,7.5,14.097123470198971,11.129638390307807,12.0,4.99,7.065836975109253,5.6852789917030835,6.0
41088-1,11.141094402579807,13.090505996036235,12.261126154990404,5.0,2.2931594342913884,4.690765722971689,3.304388086943443,7.0
41089-1,12.26080238273858,13.5,13.07026746091286,7.0,3.007004266967233,6.709067976276736,4.852229520807745,7.0
41090-1,20.144666271036513,25.0,22.572333135518257,2.0,3.610820384832139,12.0,7.117280433468153,5.0
41091-1,25.183352181750998,42.43693244801756,33.810142314884274,2.0,5.038685910714486,20.0,10.60493078198505,12.0
41092-1,16.4485102285324,44.99,30.7192551142662,3.0,4.45,9.440908227246817,7.15799524070471,6.0
41093-1,60.38161178649062,60.38161178649062,60.38161178649062,1.0,10.30885182146034,32.460334344802874,18.565314167805266,13.0
41094-1,52.992,67.18247880952647,60.08723940476324,2.0,23.0,43.78058202420809,31.43089868515124,12.0
41095-1,123.16787781746521,123.16787781746521,123.16787781746521,1.0,63.0,104.27373344654482,76.1659200008698,6.0
41097-1,30.0,59.58499054088276,43.11187276798475,7.0,13.802640271417214,32.19160442956477,21.65821135769205,8.0
41098-1,9.379277030834876,14.99,11.599795928344802,14.0,7.781970462103484,10.301313417460726,9.396948517806532,6.0
41099-1,24.0,44.250859375874775,34.125429687937384,4.0,9.682560962893449,25.99,17.77048808219258,9.0
41101-1,239.99,335.43998067788425,287.71499033894213,2.0,78.36836153131263,120.67217851207756,96.65641952900229,5.0
41102-1,34.699750305120425,47.027735166668535,40.863742735894476,2.0,20.12720392883021,22.394159603175492,21.26068176600285,2.0
41102-6,4.0925314655288085,4.0925314655288085,4.0925314655288085,1.0,2.239415960317549,2.239415960317549,2.239415960317549,1.0
41103-1,35.0,35.0,35.0,1.0,6.0,25.725,14.47071681678663,11.0
41104-1,72.78101871032035,128.0,95.59821966431154,6.0,20.0,44.788319206350984,35.48100163516562,7.0
41106-1,120.74980543702868,120.74980543702868,120.74980543702868,1.0,30.0,89.57663841270197,54.21921588196116,9.0
41110-1,24.97060766552083,24.97060766552083,24.97060766552083,1.0,7.350553395599649,22.394159603175492,12.83467840865746,9.0
41111-1,11.157890022282189,18.12919190675072,14.643540964516454,5.0,3.9,11.197079801587746,6.7463094456136625,9.0
41112-1,5.598539900793873,11.81597947938438,8.942055226469037,13.0,3.918977930555711,8.957663841270197,6.2825674027117016,7.0
41113-1,6.0,10.734508762042777,9.14905680662747,9.0,3.7240619088051723,7.065836975109253,5.884229352973414,7.0
41114-1,5.598539900793873,13.003515105453161,9.929869891170915,9.0,3.359123940476324,9.891,5.847820723934178,12.0
41116-1,22.33817420416755,23.502670503532677,22.920422353850114,2.0,3.7240619088051723,25.0,14.743949368696477,7.0
41117-1,44.732333807343046,44.732333807343046,44.732333807343046,1.0,11.57,27.880728705953487,16.029935225089332,6.0
41121-1,47.58758915674792,58.95,53.26879457837396,2.0,38.62992531547772,38.62992531547772,38.62992531547772,1.0
41123-1,21.15128374519925,24.67836388269939,22.91482381394932,4.0,9.440908227246817,12.5,10.980302742415605,4.0
41124-1,43.0,43.0,43.0,9.0,16.758278589623277,32.460334344802874,24.746263321478345,15.0
41125-1,64.99,64.99,64.99,1.0,20.0,38.62992531547772,27.248385063095544,5.0
41126-1,125.0,139.99,132.495,2.0,21.12148780291442,60.07222784314721,37.2522579029604,9.0
41127-1,20.12720392883021,50.0,32.38565152328768,3.0,4.5,16.73963430337368,10.677684086624625,11.0
41128-1,37.24061908805172,37.24061908805172,37.24061908805172,1.0,10.734508762042777,37.019,16.26524028713245,12.0
41129-1,38.0,69.99,48.887740223989645,7.0,10.856613799211013,24.63357556349304,18.548311001854,3.0
41130-1,160.0,173.55473692461007,166.77736846230505,2.0,47.66799243270621,126.51580467813993,67.9285222684564,11.0
41131-1,22.282188805159613,69.99,44.902352814386006,4.0,9.76173702451142,17.23888264458251,14.598746457158517,3.0
41131-10,1.0734508762042778,1.0734508762042778,1.0734508762042778,1.0,0.4,0.974,0.687,2.0
41131-11,4.025440785766041,4.025440785766041,4.025440785766041,1.0,2.221,2.221,2.221,1.0
41131-14,0.8050881571532083,0.8050881571532083,0.8050881571532083,1.0,0.4,0.4,0.4,1.0
41131-17,0.6709067976276736,0.6709067976276736,0.6709067976276736,1.0,0.4,0.729,0.5645,2.0
41131-21,0.8050881571532083,0.8050881571532083,0.8050881571532083,1.0,0.4,0.4,0.4,1.0
41131-22,0.8050881571532083,0.8050881571532083,0.8050881571532083,1.0,0.4,0.751,0.5755,2.0
41131-23,1.0734508762042778,1.0734508762042778,1.0734508762042778,1.0,0.4,0.4,0.4,1.0
41131-24,1.0734508762042778,1.0734508762042778,1.0734508762042778,1.0,0.75,1.61,1.1800000000000002,2.0
41131-25,5.367254381021389,5.367254381021389,5.367254381021389,1.0,6.607,6.607,6.607,1.0
41131-8,1.0734508762042778,1.0734508762042778,1.0734508762042778,1.0,0.4,1.17,0.7849999999999999,2.0
41131-9,2.0127203928830206,2.0127203928830206,2.0127203928830206,1.0,0.4,0.968,0.6839999999999999,2.0
41133-1,69.99,73.7997477390441,71.89487386952204,2.0,16.101763143064165,61.404,33.47246571016117,6.0
41135-1,123.16787781746521,123.16787781746521,123.16787781746521,1.0,103.43329586749506,103.43329586749506,103.43329586749506,2.0
41140-1,24.63357556349304,24.63357556349304,24.63357556349304,1.0,6.026084856291764,12.876641771825907,9.54615892087888,7.0
41145-1,69.2520373390901,69.2520373390901,69.2520373390901,1.0,13.0,39.99,26.495,2.0
41146-1,59.788,88.0,73.894,4.0,37.342261138295136,38.62992531547772,37.986093226886425,2.0
41147-1,27.99,39.18977930555711,33.58988965277855,4.0,25.753283543651815,25.753283543651815,25.753283543651815,1.0
41150-1,75.58028866071729,75.58028866071729,75.58028866071729,1.0,20.0,69.5338655678599,50.59296639196498,4.0
41152-1,74.48123817610345,74.48123817610345,74.48123817610345,1.0,72.78101871032035,81.32886943085244,77.0549440705864,2.0
41153-1,60.0,96.82560962893449,83.65686987631149,3.0,24.14056839223895,35.0,29.570284196119474,2.0
41154-1,99.905,189.782,130.40915023401897,4.0,48.268871404831025,89.99,63.216975248780805,3.0
41155-1,22.3829625233739,37.24061908805172,28.05966489977161,73.0,18.706,19.31496265773886,19.052630582210824,3.0
41157-1,33.580042324961646,74.48123817610345,54.93157012526627,10.0,33.516557179246554,33.516557179246554,33.516557179246554,1.0
41158-1,18.62030954402586,27.992699503969366,22.17868998943949,10.0,9.39269516678743,12.876641771825907,11.134668469306668,2.0
41159-1,31.539,45.392,39.15107726731535,11.0,15.0,18.78539033357486,16.89269516678743,2.0
41161-1,62.622,62.622,62.622,1.0,33.0,33.0,33.0,1.0
41163-1,23.68182378035808,23.68182378035808,23.68182378035808,1.0,25.0,25.0,25.0,1.0
41165-1,9.76970401155949,26.39,18.431895080015106,22.0,11.172185726415517,19.31496265773886,15.906378491893017,3.0
41166-1,28.955648366905912,38.07007132539834,33.51163136377514,9.0,16.795619702381618,20.0,17.863746468254412,3.0
41167-1,64.99,116.863,87.29356592086121,12.0,67.18247880952647,67.18247880952647,67.18247880952647,1.0
41168-1,33.545339881383676,47.016538086866944,41.18588815927836,12.0,20.663929366932347,27.65,23.552766939921128,4.0
41169-1,11.164737602597906,33.591239404763236,17.760043382314247,18.0,0.49,12.876641771825907,7.908167657431016,9.0
41171-1,52.57028966845447,65.99,59.28014483422723,4.0,24.577590164485102,30.0,26.24111231790749,4.0
41172-1,95.0,118.42516870000448,107.90008435000223,5.0,22.93293615650914,48.0,33.476601073723096,10.0
41174-1,81.73868255159054,162.0,122.28352499001595,15.0,55.98539900793873,81.95,71.97771587280697,7.0
41175-1,67.1712817297249,67.1712817297249,67.1712817297249,1.0,60.3074718113516,90.13649240278136,72.0063051344184,4.0
41176-1,156.75911722222844,223.93039895195335,201.52504226897625,11.0,110.0,110.0,110.0,1.0
41177-1,52.61507798766082,82.36571902047946,67.49039850407014,10.0,68.26597527254674,80.0,74.13298763627337,2.0
41178-1,260.6843336163621,279.8710096406857,270.2776716285239,8.0,150.18056960786802,169.0,159.59028480393403,2.0
41180-1,199.8566773785397,223.88561063274696,211.87114400564332,5.0,111.85882721786159,120.76322357298125,116.31102539542141,2.0
41181-1,19.0,22.3829625233739,20.457654174457968,3.0,11.197079801587746,15.664714642421258,13.769783582922825,4.0
41182-1,27.981502424167775,33.591239404763236,30.786370914465508,3.0,15.018056960786803,24.0,19.347298514561462,3.0
41183-1,64.38320885912954,78.32357321210628,72.39352404117388,4.0,49.559587970596446,62.0530819674392,55.52451252865865,5.0
41185-1,93.1015477201293,214.0,119.63126177738773,8.0,86.18751766985471,86.18751766985471,86.18751766985471,1.0
41186-1,35.25960429519981,55.97420192813714,47.07793540777899,9.0,14.75994954780882,24.99,19.468865435505652,4.0
41187-1,111.95960093607587,199.99,149.6718802696257,4.0,68.12303351285985,88.97199610341622,75.24484684988326,5.0
41188-1,72.76982163051875,107.33166948447521,86.80363112025391,8.0,60.07222784314721,60.07222784314721,60.07222784314721,1.0
41190-1,22.270991725358027,31.55337088087427,25.879448039951182,7.0,21.11858748081447,21.11858748081447,21.11858748081447,1.0
41192-1,72.316,85.0,77.26574605870115,4.0,45.0,51.70975238068969,48.35487619034485,2.0
41193-1,119.16998108176551,201.25862115234952,159.58962153009938,10.0,100.0,103.42640031443723,101.71320015721861,2.0
41194-1,167.94499994401463,167.94499994401463,167.94499994401463,1.0,111.71440914033757,111.71440914033757,111.71440914033757,1.0
41196-1,167.90021162480824,167.90021162480824,167.90021162480824,9.0,161.01763143064167,161.01763143064167,161.01763143064167,1.0
41230-1,14.110911450424528,52.13686672327241,32.680718628390636,54.0,13.406622871698621,13.858723987427569,13.632673429563095,2.0
41231-1,23.358228174092197,48.0,32.66315334196276,10.0,14.99,25.753283543651815,20.371641771825907,2.0
41232-1,77.5845659452015,163.8587239874276,125.26941585056068,3.0,72.0,72.0,72.0,1.0
41233-1,16.78442262258003,21.751,18.587049186532152,8.0,14.99,15.45197012619109,15.220985063095545,2.0
41234-1,20.113785792877653,35.788,26.07625430574787,5.0,7.725985063095545,15.45197012619109,11.588977594643318,2.0
41235-1,45.908027186509756,53.74598304762118,49.82700511706547,2.0,14.151435253459654,26.375490446211238,21.917392603566785,4.0
41237-1,55.86092863207759,57.597778499367365,56.48290237714832,3.0,44.81419932285669,44.81419932285669,44.81419932285669,1.0
41238-1,79.93595270353492,79.93595270353492,79.93595270353492,1.0,85.0,85.0,85.0,1.0
41239-1,83.9780985119081,115.44591917296034,99.71200884243422,4.0,94.21078681774902,94.21078681774902,94.21078681774902,1.0
41251-1,21.99,29.79249527044138,25.200831756813795,3.0,11.2635427205901,11.2635427205901,11.2635427205901,1.0
41252-1,25.141922986485124,43.3998813109541,31.451066691186693,9.0,29.79249527044138,29.79249527044138,29.79249527044138,1.0
41253-1,21.039312947183372,40.9646809968569,31.726867053878436,20.0,22.541,22.541,22.541,1.0
41303-1,8.733864691517056,11.749095835806022,10.24148026366154,2.0,2.4031881491023266,8.095,4.372346844186732,8.0
41304-1,10.067294449607543,10.067294449607543,10.067294449607543,1.0,3.359123940476324,5.878301349040471,4.6467329353945495,3.0
41305-1,16.566121983659507,29.169,22.867560991829755,5.0,8.999,13.92,10.662032300119776,5.0
41306-1,20.144666271036513,20.144666271036513,20.144666271036513,1.0,5.591306549880086,11.197079801587746,7.9943043317618185,6.0
41307-1,13.24,19.583692572976965,16.411846286488483,2.0,10.0,10.0,10.0,1.0
41308-1,20.0,20.0,20.0,1.0,10.0,13.404717816600918,11.727450860435606,8.0
41310-1,36.89437794623163,36.89437794623163,36.89437794623163,1.0,20.12720392883021,36.124,28.125601964415104,2.0
